RTI,DPTI,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
17 Estonia (EN),17 Female 30-34,48.42,48.27,47.98,47.08,46.35,45.78,45.49,44.92,44.61,44.198,44.196,44.58,45.243,45.658,46.045,46.744,47.16870358580856,47.06720829732066,46.09955418765943,44.629350591310576,42.05550890654974,39.496448089044414,37.21428218479247,35.80517283976643,34.10044614963004,33.09633256740519,32.3050634736598,31.901053102008984,31.36302953390813,31.461568648944915,31.834046503783963,32.437105887809096,33.00074962581952,33.92603191601493,35.0552901743365,36.31264928220588,37.25862478655902,38.11887126083016,38.27653384488901,37.84000556527606,37.17486653877775,36.51169829458018,35.929332124712786,35.709589898180745,35.55882505217446,35.80123127516496,35.623860868098745,34.82963560090225,34.05311739183146,33.29391146635523,32.5516318513441,31.825901178845104,31.116350494231543,30.42261906862989,29.744354215528656,29.08121111147587,28.43285262077412,27.798949124083915,27.17917835084836,26.5732252154538,25.980781657043316,25.40154648290144,24.835225215330663,24.28152994194173,23.740179169281703,23.210897679725356,22.693416391557097,22.187472222172413,21.692807954329112,21.209172105380524,20.736318799424097,20.2740076423004,19.82200359937901,19.3800768760691,18.94800280099409,18.525561711770774,18.11253884333508,17.70872421875751,17.313912542492886,16.92790309601,16.55049963574821,16.181510293349085,15.82074747811232,15.46802778162641,15.12317188452553,14.786004465325272,14.456354111290851,14.134053231292498,13.818937970603688,13.510848127598967,13.209627072308946,12.915121666791103,12.6271821872759,12.345662248048626,12.07041872702829,11.801311693005696,11.538204334503742,11.280962890223757
17 Estonia (EN),18 Female 35-39,46.26,45.75,45.58,45.86,46.41,46.94,46.83,46.5,45.76,45.099,44.536,44.228,43.874,43.888,43.755,44.045,44.83025426187076,45.20371686451267,45.585041837736526,46.16784005712245,46.70149846037129,46.94818033737951,46.83614155658693,45.89363988307748,44.46268843716529,41.97424814798287,39.5015325999643,37.28827528114959,35.92513678150661,34.28190132988218,33.31482974830418,32.554145394501965,32.173803217600856,31.65980074080685,31.75120079882185,32.10992145662263,32.69173687968583,33.235223246162086,34.133499085148166,35.23029978132809,36.44995001785077,37.37279576490539,38.210138231881466,38.364437254551945,37.95068000267762,37.30596561495894,36.67304478311317,36.113833675473046,35.56314973171467,35.02086292487169,34.48684521070174,33.960970497452664,33.44311461608993,32.93315529097791,32.43097211100829,31.936446501168717,31.44946169454497,30.96990270475009,30.49765629877387,30.03261097024641,29.57465691310933,29.123685995688472,28.679591735161964,28.24226927241757,27.81161534729348,27.3875282741966,26.96990791809268,26.55865567086248,26.153674428018565,25.75486856577704,25.362143918478985,24.975407756356127,24.5945687636356,24.219537016978524,23.85022396424743,23.486542403597376,23.12840646288595,22.775731579397213,22.42843447987485,22.086433160859738,21.7496468693274,21.41799608362065,21.091402494673044,20.76978898751858,20.453079623083426,20.14119962025522,19.83407533822588,19.53163425910353,19.233804970789723,18.94051715011763,18.65170154624742,18.36728996431483,18.08721524932903,17.811411270316082,17.539812904704135,17.272356022946756,17.008977473380718,16.749615067314693
17 Estonia (EN),19 Female 40-44,52.09,51.04,49.86,48.17,46.2,44.85,44.4,44.22,44.57,45.247,45.704,45.584,45.386,44.874,44.538,44.248,44.00883784883983,44.001833099642674,43.86173811569949,44.09789823148943,44.65427545343525,45.31772527025193,45.69498104844181,46.08124293274231,46.67064254376045,47.21100891039848,47.47018463069338,47.36511339273598,46.43248107105704,45.01151766249039,42.54684662354697,40.09818643991134,37.9026979058302,36.55378334614863,34.931683567777824,33.97703632005065,33.22452612058437,32.84626966393776,32.338925686372065,32.42998742593514,32.78722963499027,33.3626197476141,33.90698882807906,34.79959401148853,35.891334207788674,37.10615785426749,38.029784069835806,38.86835261658148,39.72541186015308,40.60136952615688,41.496642330675336,42.41165617850993,43.34684636579525,44.30265778708081,45.27954514697908,46.2779731764804,47.29841685403778,48.34136163152657,49.40730366518669,50.49675005165723,51.61021906921561,52.7482404243362,53.91135550368557,55.10011763167443,56.31509233368851,57.55685760512392,58.82600418635468,60.12313584376352,61.44886965696933,62.80383631238824,64.18868040326765,65.60406073633624,67.05065064521555,68.52913831074262,70.04022708835556,71.58463584269832,73.16309928960341,74.77636834561561,76.42521048522265,78.11041010596301,79.83276890158444,81.59310624343077,83.39225957023834,85.23108478652767,87.11045666977971,89.03126928659044,90.99443641800195,93.00089199421195,95.0515905388691,97.14750762316476,99.28964032993808,101.47900772801428,103.71665135700268,106.0036357227844,108.34104880392567,110.73000256925802,113.17163350687086,115.66710316476892
17 Estonia (EN),20 Female 45-49,51.4,51.55,51.4,51.02,50.94,50.35,49.37,48.31,46.68,44.885,43.639,43.137,42.94,43.499,44.308,45.053,44.93860684006005,44.41140358120639,44.04534546939857,43.708134328358206,43.54499973505255,43.25951419676763,43.277419213106064,43.16103660690629,43.40971738938443,43.95283621831669,44.60437986840943,44.96844853395743,45.33948026141481,45.90647244546498,46.43467042744855,46.68434593305661,46.58686306632517,45.68763335688422,44.31392071447496,41.9265852026848,39.5601388766228,37.44137860990903,36.13928603285349,34.57160238011128,33.646509869292586,32.92931449262562,32.572208888987014,32.08280510907003,32.17431963702199,32.52545690188112,33.08349657776208,33.61368400600547,34.1523680787437,34.69968496097017,35.25577299982272,35.820772759554075,36.394827057062784,36.97808099799349,37.57068201341578,38.17277989709089,38.78452684333549,39.406077485492425,40.03758893501788,40.67922082119498,41.33113533148382,41.99349725251815,42.66647401175901,43.35023571981599,44.04495521344664,44.75080809924497,45.46797279803018,46.19663058994665,46.936965660286745,47.68916514604797,48.4534191832362,49.22992095492701,50.01886674009721,50.82045596323896,51.63489124476895,52.46237845224547,53.30312675240622,54.15734866404013,55.025260111706416,55.90708048031458,56.80303267057909,57.71334315536271,58.638242036922826,59.57796310507519,60.53274389628974,61.5028257537335,62.488453888275714,63.48987744047062,64.50734954353356,65.54112738732631,66.59147228336782,67.65864973088682,68.74292948393298,69.84458561956352,70.96389660712258,72.10114537863092,73.25661940030353,74.43061074521353
17 Estonia (EN),21 Female 50-54,50.44,50.1,49.67,50.11,49.81,49.67,49.85,49.66,49.42,49.414,48.897,47.982,46.642,45.243,43.622,42.678,42.8145149940024,43.31038563398169,44.08229762212761,44.63538410518145,44.681558294329314,44.54504330032693,44.077278688524586,43.75606693793071,43.45392713502834,43.3284537949526,43.062450313992045,43.08955255544841,42.97913601618176,43.228075122892015,43.76008208481312,44.39849043911847,44.74881200460992,45.11218279746924,45.67530714772914,46.20329896276783,46.45826078980172,46.36791998494719,45.48358388409341,44.140517251922745,41.80269797963168,39.481943081590885,37.40510835665733,36.13130300820847,34.59450553896088,33.694108850577415,32.99547329303573,32.6501706611473,32.30848167366791,31.97036851326081,31.635793758353383,31.30472037899548,30.977111732760964,30.65293156069227,30.33214398328731,30.01471349652843,29.700604967952906,29.38978363276456,29.08221508998608,28.7778652986516,28.47670057403913,28.178687583942388,27.883793344981704,27.591985218953468,27.30323090921782,27.017498457124137,26.734756238473924,26.45497296002071,26.17811765600661,25.904159684735063,25.633068725179545,25.36481477362765,25.09936814036038,24.836699446366143,24.57677962008917,24.31957989421191,24.06507180247118,23.813227176507542,23.56401814274772,23.3174171193196,23.07339681299954,22.83193021619164,22.59299060393857,22.35655153096375,22.122586828744403,21.891070602615333,21.66197722890293,21.435281352089238,21.2109578820056,20.98898199105581,20.769329111468224,20.551974932576638,20.33689539812965,20.12406670362821,19.91346529369093,19.705067859447063,19.498851335956747,19.2947928996582
17 Estonia (EN),22 Female 55-59,39.78,42.32,45.26,47.48,48.37,48.64,48.36,48.02,48.5,48.35,48.211,48.34,47.912,47.8,47.827,47.508,46.57072874632086,45.28388064667492,43.74168945954016,42.7456487650898,42.42140357462782,42.50347813846351,43.01923064454208,43.79843236787101,44.35066245787656,44.40233903510642,44.28277362112358,43.83794975045856,43.541062747941815,43.2573482062876,43.14892872072687,42.89662543189865,42.932089749605424,42.82974986136586,43.07800008531331,43.60185872115344,44.23008377767351,44.57966062364032,44.94443646291004,45.50274615023674,46.02964458473745,46.28600093844644,46.20595290705114,45.34974295098751,44.03553666339633,41.74251520709807,39.46367947788253,37.4219480441923,35.485849620461394,33.64991907420033,31.90897402234745,30.25810020266865,28.692637601996523,27.208167302152557,25.800499006421497,24.465659211368237,23.199879990609077,21.999588358876785,20.86139618635677,19.78209063482497,18.758625088591057,17.788110554647208,16.867807507747212,15.995118157396464,15.167579114924544,14.382854439941289,13.638729046548171,12.933102450692404,12.26398284101399,11.62948145644924,11.02780725472009,10.457261856659622,9.916234752102936,9.403198753810708,8.916705686592985,8.455382299464711,8.01792638929393,7.603103125000729,7.209741561931006,6.836731336565997,6.483019532237537,6.147607707001739,5.8295490752814905,5.527945835322258,5.241946634917237,4.970744168248218,4.713572897058648,4.469706889726294,4.238457772135761,4.019172784566666,3.811232939112541,3.614051272429312,3.427071188881284,3.24976488940775,3.0816318816752784,2.9221975673102274,2.7710119022235693,2.6276481262464606
17 Estonia (EN),23 Female 60-64,47.19,43.88,40.94,38.74,37.22,38.04,40.54,43.39,45.65,46.709,47.065,46.821,46.606,47.047,46.886,46.963,46.940162420449504,46.810087510835785,46.89250138486585,46.52412129733387,45.74267890141024,44.77754293084128,43.560200646975495,42.113489629363386,41.1930358796541,40.90607672791087,41.00437761380215,41.51375493160243,42.27235974797557,42.80556758356767,42.86514387804724,42.76684299215595,42.3617241896949,42.09363086453687,41.83745279827473,41.74808835655539,41.51772668456773,41.56240890542741,41.47503034019071,41.72624371524621,42.23859984777047,42.849256866186025,43.19082762120219,43.54729244983826,44.09042966784363,44.60477167685054,44.861942681354,44.79740169566781,44.732953562376856,44.66859814789832,44.60433531884157,44.54016494200784,44.47608688439002,44.412101013172354,44.34820719573015,44.28440529962952,44.22069519262711,44.157076742669815,44.0935498178945,44.03011428662774,43.96677001738557,43.903516878873134,43.84035473998451,43.77728346980238,43.71430293759775,43.65141301282973,43.58861356514521,43.52590446437863,43.46328558055168,43.40075678387308,43.33831794473822,43.27596893372899,43.21370962161344,43.15153987934556,43.089459578064975,43.02746858909672,42.96556678395093,42.90375403432261,42.84203021209133,42.780395189321,42.718848838259575,42.6573910313388,42.59602164117397,42.53474054056361,42.47354760248926,42.4124427001152,42.35142570678818,42.29049649603715,42.22965494157303,42.16890091728841,42.10823429725731,42.04765495573492,41.98716276715733,41.92675760614127,41.86643934748385,41.80620786616232,41.746063037333776,41.68600473633494
17 Estonia (EN),24 Female OAPs,145.84,148.0,150.39,152.17,154.88,155.99,155.54999999999998,155.42,155.14,156.707,158.699,160.75799999999998,163.505,165.536,167.928,169.99,172.71412572014424,174.93422381704113,176.82754565525116,178.5891667588995,180.2527549849418,182.0005128533731,183.73143679332665,185.4197807965421,186.622911567162,187.400242970402,188.149847903208,188.65684621971607,188.91727699557867,189.2222681703531,189.72827625577423,190.5670019864039,191.5562428422469,192.530630231786,193.3188541769822,193.81396972044715,194.4724733932556,194.95669639476424,195.54192296713987,195.9459372506073,196.2261726482085,196.52027128102665,196.91042232927705,197.28076875578884,197.82539585360027,198.53539154292903,199.3929316642104,200.13659521049476,200.88303235294148,201.63225343606155,202.3842688429471,203.1390889954156,203.8967243541539,204.6571854188637,205.4204827284066,206.18662686095044,206.95562843411577,207.727498105123,208.50224657094012,209.27988456843104,210.06042287450416,210.843872306262,211.63024372115072,212.41954801711108,213.2117961327291,214.00699904738775,214.80516778141927,215.6063133962576,216.4104469945918,217.21757972052012,218.02772275970423,218.8408873395241,219.657084729234,220.4763262401182,221.2986232256482,222.1239870816397,222.9524292464108,223.78396120094027,224.6185944690268,225.4563406174487,226.29721125612417,227.14121803827229,227.9883726605743,228.83868686333597,229.69217243065,230.54884119055967,231.4087050152225,232.2717758210748,233.13806556899704,234.0075862644793,234.8803499577879,235.75636874413223,236.6356547638325,237.51822020248773,238.4040772911452,239.2932383064692,240.18571557091175,241.08152145288312
18 Cyprus (CY),1 Male Children,76.941,75.815,74.892,73.959,73.33,72.644,72.386,72.396,72.517,72.89099999999999,72.84,71.63900000000001,71.43299999999999,71.678,71.517,71.691,72.47562622260396,73.27217081820952,73.78565405502756,74.4749332936189,74.99934170568841,75.4135051674933,75.77403595079106,76.36498861211936,76.59640368790002,77.32839042974703,77.85478523731679,78.40104399988917,78.86884014020117,79.30981994125958,79.74682695131752,80.00207877310133,80.11232372336595,80.13020128286831,80.06961622011028,79.94348010584356,79.76470451081988,79.53428263278933,79.29293557950736,79.0525817239755,78.82414624144523,78.62252709816852,78.45368348064615,78.32059498212851,78.23021398686653,78.17856770385968,78.16466293535785,78.19048607686126,78.21631774951689,78.24215795614316,78.26800669955942,78.29386398258596,78.31972980804399,78.34560417875566,78.37148709754406,78.3973785672332,78.42327859064804,78.44918717061445,78.47510430995925,78.50103001151018,78.52696427809593,78.55290711254612,78.5788585176913,78.60481849636297,78.63078705139353,78.65676418561634,78.6827499018657,78.70874420297686,78.73474709178598,78.76075857113014,78.78677864384741,78.81280731277675,78.83884458075809,78.86489045063229,78.89094492524113,78.91700800742736,78.94307970003463,78.96916000590757,78.99524892789172,79.02134646883358,79.04745263158058,79.0735674189811,79.09969083388444,79.12582287914086,79.15196355760156,79.17811287211867,79.2042708255453,79.23043742073543,79.25661266054405,79.28279654782708,79.30898908544134,79.33519027624466,79.36140012309576,79.38761862885434,79.41384579638103,79.44008162853738,79.46632612818594,79.49257929819017
18 Cyprus (CY),2 Male 15-19,28.994,29.336,29.651,30.03,30.646,31.758,32.218,32.562,32.657,31.808,29.988,28.172,26.9,26.021,25.525,24.825,25.16034937983544,24.860567358467392,24.96320459290188,25.10445781652953,25.454034139751936,25.884907282328385,26.49260100699988,26.56271951369274,27.142975561832248,26.98952781530149,26.882825739899303,26.63182181014368,26.648081174014493,26.293423799582463,26.429595972000488,26.5291845757092,26.793399238609847,27.086067788284417,27.463081788038807,27.9356195505342,28.302471447869337,28.60936694093086,28.8613870809284,29.036175242539606,29.141861107699864,29.170314994473777,29.11645585165173,29.01381861721724,28.879678865283065,28.726231118752303,28.56668611076999,28.41425457448115,28.26263641126489,28.11182728097106,27.961822866608507,27.81261887422149,27.664211032766783,27.516595093991388,27.36976683231095,27.223722044688785,27.078456550515565,26.93396619148965,26.790246831498063,26.64729435649807,26.50510467439943,26.363673714947254,26.22299742960549,26.083071791441032,25.94389279500845,25.80545645623532,25.667758812308183,25.53079592155914,25.394563863352957,25.259058737974875,25.124276666518988,24.990213790777176,24.85686627312868,24.72423029643025,24.592302063906867,24.461077799043068,24.33055374547483,24.200726166882056,24.07159134688161,23.943145588920935,23.81538521617225,23.68830657142727,23.56190601699255,23.436179934585333,23.311124725229984,23.18673680915496,23.06301262569035,22.93994863316593,22.81754130880979,22.695787148647504,22.57468266740181,22.45422439839285,22.334408893438933,22.215232722757836,22.0966924748686,21.978784756493912,21.86150619246294,21.74485342561473
