RTI,FSTI,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
59 CentralAfricaOPEC(OC),Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60 Malaysia (MY),TWV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60 Malaysia (MY),LCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154053.171875,174044.703125,182633.53125,188649.71875,203651.640625,230212.015625,243191.9375,252376.140625,255539.28125,276866.34375,255997.5,263820.65625,283639.03125,295477.9375,307267.09375,319313.65625,331554.84375,343951.5625,357011.28125,371331.78125,386414.78125,398999.4375,411200.28125,422924.1875,434767.25,447071.84375,458056.21875,469084.09375,479552.78125,489559.125,497805.90625,502853.09375,509973.75,518528.9375,527221.875,535478.75,544318.375,549951.0,555560.4375,562408.375,572100.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60 Malaysia (MY),MDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154466.9375,174066.59375,182225.421875,187816.296875,202339.515625,228295.09375,240739.71875,249416.90625,267806.90625,272835.53125,248941.9375,254206.625,273105.5625,284856.09375,298042.0,310722.65625,323199.25,336557.625,350736.0625,365225.40625,379850.40625,392411.03125,405631.59375,420086.9375,435110.6875,450486.09375,463746.5625,477876.125,492636.46875,508103.03125,523537.5625,535559.125,548779.125,564283.5,580731.4375,595085.9375,609369.9375,620374.5,632346.25,646873.75,663970.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60 Malaysia (MY),HDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51934.91796875,57987.15234375,60183.69140625,61530.8515625,65787.6875,73698.734375,77195.0,79470.9921875,84369.625,84129.390625,76744.234375,78814.5546875,85640.015625,90342.9765625,93431.1484375,96240.65625,98966.546875,102115.3671875,105549.234375,109063.765625,112563.1875,115457.21875,118793.6015625,122311.9140625,125805.71875,129295.609375,132112.515625,134634.453125,137359.140625,140388.671875,142795.125,144437.578125,146363.484375,148408.4375,150492.515625,152158.453125,153618.4375,154314.5,155256.953125,156417.328125,157877.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60 Malaysia (MY),Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61 Kazakhstan (KZ),TWV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61 Kazakhstan (KZ),LCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259140.28125,261298.234375,328045.5625,360074.3125,360012.375,406228.84375,292741.34375,332852.625,365790.5625,406211.84375,397277.0625,419439.09375,410962.125,426060.3125,452167.46875,461105.5,472004.46875,465417.8125,456546.0625,446283.1875,434250.40625,466150.03125,497674.40625,527118.25,556604.375,586406.75,619560.75,652877.375,685580.0,717471.1875,748348.0,746255.8125,744623.4375,742542.5,739976.6875,738459.3125,737344.4375,735761.375,733450.0,730518.375,728181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61 Kazakhstan (KZ),MDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259836.3125,261331.109375,327312.5,358483.5625,357692.78125,402846.25,289789.5,328949.78125,383351.03125,400297.9375,386327.6875,404154.09375,395700.28125,410744.34375,438592.0,448699.625,460109.375,455412.6875,448521.3125,438944.3125,426873.40625,458452.8125,490934.65625,523582.03125,557044.0625,590885.125,627257.375,665114.25,704284.75,744648.125,787030.125,794793.0,801283.9375,808063.8125,815079.4375,820661.4375,825464.625,829978.625,834822.5625,840231.3125,845116.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61 Kazakhstan (KZ),HDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87362.2421875,87057.7578125,108101.6875,117443.4765625,116298.4921875,130047.734375,92923.1875,104812.328125,120770.5234375,123432.6796875,119097.7421875,125304.4609375,124083.078125,130268.8125,137491.21875,138976.5,140889.671875,138177.328125,134976.375,131077.734375,126497.7734375,134888.375,143775.53125,152445.390625,161060.90625,169592.03125,178693.609375,187386.0,196371.859375,205745.984375,214662.859375,214351.640625,213708.40625,212523.46875,211222.1875,209836.1875,208094.59375,206452.296875,204969.984375,203172.15625,200949.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61 Kazakhstan (KZ),Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62 Rest NorthAfrica (AN),TWV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62 Rest NorthAfrica (AN),LCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80043.71875,54817.87109375,62800.0234375,60695.609375,73693.5078125,82866.171875,84112.9609375,101666.78125,86597.234375,95782.3125,87042.015625,87384.4140625,93128.0625,95547.5625,98108.3984375,100910.296875,103893.7734375,106003.078125,108135.9921875,110418.15625,112730.2265625,115350.7890625,117840.71875,120031.09375,122185.9375,124383.203125,127749.3984375,131380.953125,134928.6875,138240.125,141081.046875,144599.140625,148294.671875,152085.34375,155983.953125,160331.390625,164990.34375,169348.65625,173798.15625,178672.015625,183994.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62 Rest NorthAfrica (AN),MDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80258.7109375,54824.765625,62659.6875,60427.46875,73218.6953125,82176.15625,83264.8046875,100474.6875,90754.5,94387.84375,84643.046875,84199.9921875,89669.578125,92112.828125,95162.890625,98195.34375,101275.515625,103724.3203125,106235.2734375,108602.390625,110815.171875,113446.078125,116244.8671875,119225.84375,122282.4609375,125333.109375,129336.40625,133843.421875,138609.96875,143476.484375,148373.546875,154004.0,159578.828125,165505.21875,171815.3125,178178.796875,184708.375,191034.453125,197819.375,205505.875,213541.703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62 Rest NorthAfrica (AN),HDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26984.60546875,18263.8828125,20694.650390625,19796.755859375,23805.970703125,26528.29296875,26699.486328125,32013.9609375,28591.20703125,29104.68359375,26093.8984375,26105.474609375,28118.447265625,29213.861328125,29831.96484375,30414.2109375,31011.484375,31471.125,31970.05859375,32430.890625,32838.4765625,33378.6953125,34043.56640625,34713.625,35356.1328125,35972.30078125,36845.46484375,37708.3828125,38647.859375,39642.49609375,40468.953125,41534.09765625,42560.8671875,43528.42578125,44524.74609375,45558.8125,46563.8515625,47518.69140625,48569.64453125,49692.35546875,50775.50390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62 Rest NorthAfrica (AN),Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63 RestCentralAfrica(AC),TWV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63 RestCentralAfrica(AC),LCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20093.10546875,20598.0390625,23770.283203125,23965.91796875,25688.197265625,33181.625,35355.375,34769.0234375,35027.07421875,38984.0,36461.796875,37991.765625,39257.69921875,40628.50390625,42015.16015625,43524.94140625,45105.7578125,46659.82421875,48248.70703125,49964.2890625,51778.9765625,53621.85546875,55442.1015625,57218.11328125,59044.421875,60957.1640625,63003.6875,65116.828125,67219.7265625,69303.6640625,71372.0703125,73484.7109375,75746.78125,78058.859375,80401.140625,82957.125,85677.8515625,88476.984375,91297.0390625,94166.3515625,97250.546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63 RestCentralAfrica(AC),MDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20147.07421875,20600.630859375,23717.166015625,23860.04296875,25522.6875,32905.328125,34998.8671875,34361.33984375,36708.6171875,38416.44140625,35456.87109375,36607.2890625,37799.79296875,39167.9921875,40753.73828125,42353.91796875,43969.03515625,45656.77734375,47400.6328125,49142.65234375,50899.359375,52736.43359375,54691.27734375,56834.2578125,59091.0625,61422.69140625,63786.3671875,66337.3125,69053.6875,71928.8046875,75061.296875,78264.2265625,81510.5703125,84946.703125,88561.3203125,92191.5546875,95917.2265625,99806.828125,103915.5,108308.734375,112867.546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63 RestCentralAfrica(AC),HDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6773.85498046875,6862.7294921875,7833.08203125,7816.8330078125,8298.322265625,10622.572265625,11222.650390625,10948.455078125,11564.6455078125,11845.7880859375,10930.703125,11349.771484375,11853.2001953125,12422.2470703125,12775.611328125,13118.3515625,13463.71875,13852.779296875,14264.5751953125,14674.9990234375,15083.2900390625,15516.388671875,16016.9326171875,16547.78125,17085.29296875,17629.14453125,18171.513671875,18689.546875,19253.86328125,19873.900390625,20473.005859375,21107.46484375,21739.478515625,22341.265625,22950.052734375,23572.6015625,24180.146484375,24826.357421875,25513.875,26189.595703125,26837.412109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63 RestCentralAfrica(AC),Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64 Rest West Africa (AW),TWV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64 Rest West Africa (AW),LCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147862.265625,155653.375,172397.546875,176387.328125,173501.15625,165716.3125,180452.03125,202891.6875,226482.078125,256473.46875,242329.0,252649.375,262014.78125,271670.21875,282218.46875,293246.96875,305161.90625,316992.84375,329201.96875,342434.78125,356505.0625,370850.65625,385150.0625,399216.53125,413991.0625,429706.53125,446565.40625,463740.84375,480478.71875,496887.71875,513306.03125,530413.9375,549014.25,568282.0625,588121.3125,609632.0625,632528.625,655730.1875,679298.625,703928.375,730199.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64 Rest West Africa (AW),MDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148259.421875,155672.953125,172012.296875,175608.09375,172383.296875,164336.421875,178632.4375,200512.671875,237354.78125,252739.53125,235650.15625,243442.453125,252284.375,261904.25,273745.40625,285357.28125,297471.46875,310178.4375,323415.5625,336803.625,350448.78125,364727.0625,379934.1875,396538.3125,414318.09375,432988.1875,452112.96875,472432.71875,493587.65625,515709.21875,539838.875,564912.5625,590790.3125,618426.8125,647811.75,677493.6875,708122.25,739699.125,773186.75,809647.875,847458.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64 Rest West Africa (AW),HDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49847.82421875,51859.640625,56810.59765625,57531.296875,56047.86328125,53051.453125,57279.8359375,63888.78125,74776.015625,77932.75,72646.6171875,75477.2109375,79110.9453125,83063.7265625,85814.578125,88384.1953125,91088.4609375,94111.625,97327.5078125,100576.4375,103850.4375,107311.890625,111267.8359375,115455.53125,119793.8515625,124273.46875,128798.328125,133100.859375,137624.359375,142490.25,147241.3125,152354.046875,157568.1875,162648.3125,167875.921875,173229.40625,178513.296875,183995.796875,189836.828125,195776.921875,201506.890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64 Rest West Africa (AW),Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65 Rest East Africa (AE),TWV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65 Rest East Africa (AE),LCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81995.1875,78490.6015625,86530.3828125,101005.8515625,111886.9921875,145322.125,150237.84375,153507.625,151441.75,169938.296875,154960.78125,161193.484375,166731.484375,172468.875,178468.921875,184981.46875,191890.96875,198742.9375,205838.828125,213545.109375,221767.21875,230062.96875,238311.6875,246392.625,254671.265625,263322.8125,272602.0,282152.75,291739.71875,301289.03125,311097.15625,320783.78125,331057.09375,341632.0,352406.53125,363440.0625,375848.96875,388732.75,401764.6875,415045.90625,429158.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65 Rest East Africa (AE),MDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82215.421875,78500.4765625,86337.0234375,100559.625,111166.1015625,144112.0625,148722.921875,151707.671875,158712.0,167464.21875,150689.90625,155319.34375,160539.609375,166268.984375,173110.75,180004.609375,187055.078125,194470.546875,202220.78125,210033.46875,217999.84375,226264.078125,235084.359375,244739.65625,254872.4375,265333.8125,275988.5,287441.125,299699.28125,312701.5,327177.8125,341647.875,356248.15625,371777.3125,388173.46875,403896.65625,420766.75,438511.59375,457293.90625,477379.59375,498075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
