RTI,FTTI,1 Purchase cost (USD/veh),2 Std of purchase cost,3 fuel cost (USD/km),4 std fuel cost,5 O&M costs (USD/km),6 std O&M,7 Discount rate,8 Lifetime (y),9 Energy use (MJ/vkm),10 Loads (t or passengers/veh),11 Gamma,12 CO2 emissions (gCO2/km),13 Learning exponent,14 Turnover rate (1/y),15 Average mileage (km/y),16 Battery capacity (kWh),17 Battery cost ($/kWh)
15 UK (UK),Adv diesel HDT,180932.796875,54279.83984375,0.37688809633255005,0.09422202408313751,0.20019479095935822,0.060058433562517166,0.0949999988079071,15.0,8.78672981262207,18.709999084472656,0.0,591.4646606445312,-0.07400000095367432,0.20000000298023224,39207.0,0.0,0.0
15 UK (UK),Adv diesel Bus,209000.0,62700.0,0.5620725750923157,0.14051814377307892,0.25,0.07500000298023224,0.0949999988079071,15.0,13.104101181030273,19.93000030517578,0.0,888.8650512695312,-0.07400000095367432,0.20000000298023224,23429.0,0.0,0.0
15 UK (UK),CNG/LPG TWV,9999.0,9999.0,0.02196319028735161,0.005490797571837902,9999.0,9999.0,0.0949999988079071,7.0,0.38204583525657654,9999.0,0.0,47.107852935791016,-0.07400000095367432,0.4285714328289032,9999.0,0.0,0.0
15 UK (UK),CNG/LPG LCV,54106.69921875,13526.6748046875,0.20051845908164978,0.050129614770412445,0.11903473734855652,0.035710420459508896,0.0949999988079071,15.0,3.487983226776123,0.6000000238418579,-0.12999999523162842,209.31146240234375,-0.07400000095367432,0.20000000298023224,17289.0,0.0,0.0
15 UK (UK),CNG/LPG MDT,84406.453125,21101.61328125,0.5846661329269409,0.14616653323173523,0.17065252363681793,0.05119575932621956,0.0949999988079071,15.0,10.170165061950684,6.639999866485596,0.03999999910593033,624.965087890625,-0.07400000095367432,0.20000000298023224,23598.0,0.0,0.0
15 UK (UK),CNG/LPG HDT,164484.359375,49345.30859375,0.7280173897743225,0.18200434744358063,0.20019479095935822,0.060058433562517166,0.0949999988079071,15.0,12.663734436035156,18.709999084472656,-0.1899999976158142,768.5762939453125,-0.07400000095367432,0.20000000298023224,39207.0,0.0,0.0
15 UK (UK),CNG/LPG Bus,190000.0,57000.0,1.1542214155197144,0.2885553538799286,0.25,0.07500000298023224,0.0949999988079071,15.0,20.077478408813477,19.93000030517578,0.019999999552965164,1219.382080078125,-0.07400000095367432,0.20000000298023224,23429.0,0.0,0.0
15 UK (UK),PHEV TWV,9999.0,9999.0,0.027639729902148247,0.006909932475537062,9999.0,9999.0,0.0949999988079071,7.0,0.6443897485733032,9999.0,0.0,44.5775032043457,-0.0892999991774559,0.4285714328289032,9999.0,0.25,151.0
15 UK (UK),PHEV LCV,101720.59375,25430.1484375,0.11055891960859299,0.027639729902148247,0.08100000023841858,0.024299999698996544,0.0949999988079071,15.0,2.577558994293213,0.6000000238418579,-0.3499999940395355,178.3100128173828,-0.0892999991774559,0.20000000298023224,17289.0,20.0,151.0
15 UK (UK),PHEV MDT,164484.359375,41121.08984375,0.30096203088760376,0.07524050772190094,0.11373227834701538,0.034119684249162674,0.0949999988079071,15.0,7.016597270965576,6.639999866485596,0.07000000029802322,501.2718811035156,-0.0892999991774559,0.20000000298023224,23598.0,51.25,151.0
15 UK (UK),PHEV HDT,383075.4375,114922.625,0.4650747776031494,0.11626869440078735,0.14300000667572021,0.042899999767541885,0.0949999988079071,15.0,10.842704772949219,18.709999084472656,0.10999999940395355,762.7269897460938,-0.0892999991774559,0.20000000298023224,39207.0,150.0,151.0
15 UK (UK),PHEV Bus,380000.0,114000.0,0.5309348702430725,0.13273371756076813,0.20000000298023224,0.05999999865889549,0.0949999988079071,15.0,12.37816047668457,19.93000030517578,-0.019999999552965164,866.0819091796875,-0.0892999991774559,0.20000000298023224,23429.0,125.0,151.0
15 UK (UK),BEV TWV,9999.0,9999.0,0.05241149663925171,0.003811460919678211,9999.0,9999.0,0.0949999988079071,7.0,0.16222479939460754,9999.0,0.0,0.0,-0.15200309455394745,0.4285714328289032,9999.0,1.0,151.0
15 UK (UK),BEV LCV,101720.59375,25430.1484375,0.10482299327850342,0.02449135296046734,0.08100000023841858,0.024299999698996544,0.0949999988079071,15.0,1.042409896850586,0.6000000238418579,-0.30000001192092896,0.0,-0.15200309455394745,0.20000000298023224,17289.0,80.0,151.0
15 UK (UK),BEV MDT,164484.359375,41121.08984375,0.21810635924339294,0.05095943063497543,0.11373227834701538,0.034119684249162674,0.0949999988079071,15.0,2.1689538955688477,6.639999866485596,0.20999999344348907,0.0,-0.15200309455394745,0.20000000298023224,23598.0,205.0,151.0
15 UK (UK),BEV HDT,383075.4375,114922.625,0.35473939776420593,0.08288303762674332,0.14300000667572021,0.042899999767541885,0.0949999988079071,15.0,3.527698040008545,18.709999084472656,0.10999999940395355,0.0,-0.15200309455394745,0.20000000298023224,39207.0,600.0,151.0
15 UK (UK),BEV Bus,380000.0,114000.0,0.38072508573532104,0.08895445615053177,0.20000000298023224,0.05999999865889549,0.0949999988079071,15.0,3.786112070083618,19.93000030517578,0.0,0.0,-0.15200309455394745,0.20000000298023224,23429.0,500.0,151.0
15 UK (UK),Bioethanol TWV,9999.0,9999.0,0.10940171778202057,0.027350429445505142,9999.0,9999.0,0.0949999988079071,7.0,0.7764071822166443,9999.0,0.0,0.0,-0.07400000095367432,0.4285714328289032,9999.0,0.0,0.0
15 UK (UK),Bioethanol LCV,54106.69921875,13526.6748046875,0.4376068711280823,0.10940171778202057,0.11903473734855652,0.035710420459508896,0.0949999988079071,15.0,3.105628728866577,0.6000000238418579,-0.3799999952316284,0.0,-0.07400000095367432,0.20000000298023224,17289.0,0.0,0.0
15 UK (UK),Bioethanol MDT,84406.453125,21101.61328125,1.1554510593414307,0.28886276483535767,0.17065252363681793,0.05119575932621956,0.0949999988079071,15.0,8.200057983398438,6.639999866485596,0.10000000149011612,0.0,-0.07400000095367432,0.20000000298023224,23598.0,0.0,0.0
15 UK (UK),Bioethanol HDT,164484.359375,49345.30859375,1.577712059020996,0.394428014755249,0.20019479095935822,0.060058433562517166,0.0949999988079071,15.0,11.19678020477295,18.709999084472656,0.09000000357627869,0.0,-0.07400000095367432,0.20000000298023224,39207.0,0.0,0.0
15 UK (UK),Bioethanol Bus,190000.0,57000.0,2.300011396408081,0.5750028491020203,0.25,0.07500000298023224,0.0949999988079071,15.0,16.322826385498047,19.93000030517578,0.0,0.0,-0.07400000095367432,0.20000000298023224,23429.0,0.0,0.0
15 UK (UK),FCEV TWV,9999.0,9999.0,0.03856055438518524,0.00964013859629631,9999.0,9999.0,0.0949999988079071,7.0,0.3817645311355591,9999.0,0.0,0.0,-0.28630000352859497,0.4285714328289032,9999.0,1.0,151.0
15 UK (UK),FCEV LCV,190455.578125,47613.89453125,0.15424221754074097,0.03856055438518524,0.11903473734855652,0.035710420459508896,0.0949999988079071,15.0,1.5270581245422363,0.6000000238418579,-0.47999998927116394,0.0,-0.28630000352859497,0.20000000298023224,17289.0,15.0,151.0
15 UK (UK),FCEV MDT,209933.984375,52483.49609375,0.34957462549209595,0.08739365637302399,0.17065252363681793,0.05119575932621956,0.0949999988079071,15.0,3.460925340652466,6.639999866485596,-0.38999998569488525,0.0,-0.28630000352859497,0.20000000298023224,23598.0,40.0,151.0
15 UK (UK),FCEV HDT,525917.125,157775.125,0.5740051865577698,0.14350129663944244,0.20019479095935822,0.060058433562517166,0.0949999988079071,15.0,5.682875633239746,18.709999084472656,-0.3499999940395355,0.0,-0.28630000352859497,0.20000000298023224,39207.0,75.0,151.0
15 UK (UK),FCEV Bus,800000.0,240000.0,0.7921717762947083,0.19804294407367706,0.25,0.07500000298023224,0.0949999988079071,15.0,7.842809677124023,19.93000030517578,-0.019999999552965164,0.0,-0.28630000352859497,0.20000000298023224,23429.0,75.0,151.0
16 Czech Rep. (CZ),Petrol TWV,9999.0,9999.0,0.03290717676281929,0.008226794190704823,9999.0,9999.0,0.0949999988079071,7.0,0.8037093877792358,9999.0,0.0,62.74177932739258,-0.07400000095367432,0.4285714328289032,9999.0,0.0,0.0
16 Czech Rep. (CZ),Petrol LCV,54106.69921875,13526.6748046875,0.14718303084373474,0.036795757710933685,0.11903473734855652,0.035710420459508896,0.0949999988079071,18.0,3.59472918510437,0.6000000238418579,0.05000000074505806,248.2694854736328,-0.07400000095367432,0.1666666716337204,20961.0,0.0,0.0
16 Czech Rep. (CZ),Petrol MDT,84406.453125,21101.61328125,0.35183340311050415,0.08795835077762604,0.17065252363681793,0.05119575932621956,0.0949999988079071,17.0,8.593012809753418,6.840000152587891,-0.07999999821186066,606.1036376953125,-0.07400000095367432,0.1764705926179886,22596.0,0.0,0.0
16 Czech Rep. (CZ),Petrol HDT,164484.359375,49345.30859375,0.45065462589263916,0.11266365647315979,0.20019479095935822,0.060058433562517166,0.0949999988079071,17.0,11.006576538085938,18.40999984741211,0.4699999988079071,764.7744750976562,-0.07400000095367432,0.1764705926179886,47378.0,0.0,0.0
16 Czech Rep. (CZ),Petrol Bus,190000.0,57000.0,0.7175279259681702,0.17938198149204254,0.25,0.07500000298023224,0.0949999988079071,17.0,17.524564743041992,17.860000610351562,-0.029999999329447746,1239.03955078125,-0.07400000095367432,0.1764705926179886,33429.0,0.0,0.0
16 Czech Rep. (CZ),Adv petrol TWV,10998.900390625,10998.900390625,0.024680381640791893,0.006170095410197973,9999.0,9999.0,0.0949999988079071,7.0,0.6027820110321045,9999.0,0.0,47.05633544921875,-0.07400000095367432,0.4285714328289032,9999.0,0.0,0.0
16 Czech Rep. (CZ),Adv petrol LCV,59517.3671875,14879.341796875,0.11038727313280106,0.027596818283200264,0.11903473734855652,0.035710420459508896,0.0949999988079071,18.0,2.696046829223633,0.6000000238418579,0.0,186.20211791992188,-0.07400000095367432,0.1666666716337204,20961.0,0.0,0.0
16 Czech Rep. (CZ),Adv petrol MDT,92847.09375,23211.7734375,0.2638750374317169,0.06596875935792923,0.17065252363681793,0.05119575932621956,0.0949999988079071,17.0,6.444759845733643,6.840000152587891,0.0,454.5777282714844,-0.07400000095367432,0.1764705926179886,22596.0,0.0,0.0
16 Czech Rep. (CZ),Adv petrol HDT,180932.796875,54279.83984375,0.33799096941947937,0.08449774235486984,0.20019479095935822,0.060058433562517166,0.0949999988079071,17.0,8.254932403564453,18.40999984741211,0.0,573.5808715820312,-0.07400000095367432,0.1764705926179886,47378.0,0.0,0.0
16 Czech Rep. (CZ),Adv petrol Bus,209000.0,62700.0,0.5381459593772888,0.1345364898443222,0.25,0.07500000298023224,0.0949999988079071,17.0,13.143424034118652,17.860000610351562,0.0,929.2796630859375,-0.07400000095367432,0.1764705926179886,33429.0,0.0,0.0
16 Czech Rep. (CZ),Diesel TWV,9999.0,9999.0,0.019442738965153694,0.0048606847412884235,9999.0,9999.0,0.0949999988079071,7.0,0.5534936785697937,9999.0,0.0,41.78538513183594,-0.07400000095367432,0.4285714328289032,9999.0,0.0,0.0
16 Czech Rep. (CZ),Diesel LCV,54106.69921875,13526.6748046875,0.14801646769046783,0.03700411692261696,0.11903473734855652,0.035710420459508896,0.0949999988079071,18.0,4.213715553283691,0.6000000238418579,-0.14000000059604645,260.8998718261719,-0.07400000095367432,0.1666666716337204,20961.0,0.0,0.0
16 Czech Rep. (CZ),Diesel MDT,84406.453125,21101.61328125,0.31419312953948975,0.07854828238487244,0.17065252363681793,0.05119575932621956,0.0949999988079071,17.0,8.944414138793945,6.840000152587891,0.5799999833106995,611.1484375,-0.07400000095367432,0.1764705926179886,22596.0,0.0,0.0
16 Czech Rep. (CZ),Diesel HDT,164484.359375,49345.30859375,0.40137046575546265,0.10034261643886566,0.20019479095935822,0.060058433562517166,0.0949999988079071,17.0,11.426168441772461,18.40999984741211,0.5299999713897705,771.9315185546875,-0.07400000095367432,0.1764705926179886,47378.0,0.0,0.0
16 Czech Rep. (CZ),Diesel Bus,190000.0,57000.0,0.6497578620910645,0.1624394655227661,0.25,0.07500000298023224,0.0949999988079071,17.0,18.49723243713379,17.860000610351562,-0.07000000029802322,1268.1890869140625,-0.07400000095367432,0.1764705926179886,33429.0,0.0,0.0
16 Czech Rep. (CZ),Adv diesel TWV,10998.900390625,10998.900390625,0.014582054689526558,0.0036455136723816395,9999.0,9999.0,0.0949999988079071,7.0,0.4151202440261841,9999.0,0.0,31.339038848876953,-0.07400000095367432,0.4285714328289032,9999.0,0.0,0.0
16 Czech Rep. (CZ),Adv diesel LCV,59517.3671875,14879.341796875,0.11101234704256058,0.027753086760640144,0.11903473734855652,0.035710420459508896,0.0949999988079071,18.0,3.1602866649627686,0.6000000238418579,0.0,195.67491149902344,-0.07400000095367432,0.1666666716337204,20961.0,0.0,0.0
16 Czech Rep. (CZ),Adv diesel MDT,92847.09375,23211.7734375,0.2356448471546173,0.05891121178865433,0.17065252363681793,0.05119575932621956,0.0949999988079071,17.0,6.708310127258301,6.840000152587891,0.0,458.361328125,-0.07400000095367432,0.1764705926179886,22596.0,0.0,0.0
16 Czech Rep. (CZ),Adv diesel HDT,180932.796875,54279.83984375,0.3010278642177582,0.07525696605443954,0.20019479095935822,0.060058433562517166,0.0949999988079071,17.0,8.569626808166504,18.40999984741211,0.0,578.9486083984375,-0.07400000095367432,0.1764705926179886,47378.0,0.0,0.0
16 Czech Rep. (CZ),Adv diesel Bus,209000.0,62700.0,0.48731839656829834,0.12182959914207458,0.25,0.07500000298023224,0.0949999988079071,17.0,13.872923851013184,17.860000610351562,0.0,951.141845703125,-0.07400000095367432,0.1764705926179886,33429.0,0.0,0.0
16 Czech Rep. (CZ),CNG/LPG TWV,9999.0,9999.0,0.01729818619787693,0.0043245465494692326,9999.0,9999.0,0.0949999988079071,7.0,0.38204583525657654,9999.0,0.0,47.107852935791016,-0.07400000095367432,0.4285714328289032,9999.0,0.0,0.0
16 Czech Rep. (CZ),CNG/LPG LCV,54106.69921875,13526.6748046875,0.1616036742925644,0.0404009185731411,0.11903473734855652,0.035710420459508896,0.0949999988079071,18.0,3.5691609382629395,0.6000000238418579,-0.38999998569488525,200.04896545410156,-0.07400000095367432,0.1666666716337204,20961.0,0.0,0.0
16 Czech Rep. (CZ),CNG/LPG MDT,84406.453125,21101.61328125,0.45901015400886536,0.11475253850221634,0.17065252363681793,0.05119575932621956,0.0949999988079071,17.0,10.13764762878418,6.840000152587891,-0.11999999731779099,617.354736328125,-0.07400000095367432,0.1764705926179886,22596.0,0.0,0.0
16 Czech Rep. (CZ),CNG/LPG HDT,164484.359375,49345.30859375,0.5514498949050903,0.13786247372627258,0.20019479095935822,0.060058433562517166,0.0949999988079071,17.0,12.179261207580566,18.40999984741211,-0.15000000596046448,733.0355834960938,-0.07400000095367432,0.1764705926179886,47378.0,0.0,0.0
16 Czech Rep. (CZ),CNG/LPG Bus,190000.0,57000.0,0.9558579921722412,0.2389644980430603,0.25,0.07500000298023224,0.0949999988079071,17.0,21.110973358154297,17.860000610351562,-0.05000000074505806,1268.372802734375,-0.07400000095367432,0.1764705926179886,33429.0,0.0,0.0
16 Czech Rep. (CZ),PHEV TWV,9999.0,9999.0,0.019432365894317627,0.004858091473579407,9999.0,9999.0,0.0949999988079071,7.0,0.5531983971595764,9999.0,0.0,39.19475555419922,-0.0892999991774559,0.4285714328289032,9999.0,0.25,151.0
16 Czech Rep. (CZ),PHEV LCV,101720.59375,25430.1484375,0.07772946357727051,0.019432365894317627,0.08100000023841858,0.024299999698996544,0.0949999988079071,18.0,2.2127935886383057,0.6000000238418579,-0.3700000047683716,156.77902221679688,-0.0892999991774559,0.1666666716337204,20961.0,20.0,151.0
16 Czech Rep. (CZ),PHEV MDT,164484.359375,41121.08984375,0.24647413194179535,0.06161853298544884,0.11373227834701538,0.034119684249162674,0.0949999988079071,17.0,7.016597270965576,6.840000152587891,0.0,501.2718811035156,-0.0892999991774559,0.1764705926179886,22596.0,51.25,151.0
16 Czech Rep. (CZ),PHEV HDT,383075.4375,114922.625,0.37681594491004944,0.09420398622751236,0.14300000667572021,0.042899999767541885,0.0949999988079071,17.0,10.727152824401855,18.40999984741211,0.09000000357627869,760.0507202148438,-0.0892999991774559,0.1764705926179886,47378.0,150.0,151.0
16 Czech Rep. (CZ),PHEV Bus,380000.0,114000.0,0.44788700342178345,0.11197175085544586,0.20000000298023224,0.05999999865889549,0.0949999988079071,17.0,12.750395774841309,17.860000610351562,-0.019999999552965164,899.9826049804688,-0.0892999991774559,0.1764705926179886,33429.0,125.0,151.0
16 Czech Rep. (CZ),BEV TWV,9999.0,9999.0,0.04333748295903206,0.003041845513507724,9999.0,9999.0,0.0949999988079071,7.0,0.16222479939460754,9999.0,0.0,0.0,-0.15200309455394745,0.4285714328289032,9999.0,1.0,151.0
16 Czech Rep. (CZ),BEV LCV,101720.59375,25430.1484375,0.08667496591806412,0.020251160487532616,0.08100000023841858,0.024299999698996544,0.0949999988079071,18.0,1.0800154209136963,0.6000000238418579,-0.3799999952316284,0.0,-0.15200309455394745,0.1666666716337204,20961.0,80.0,151.0
16 Czech Rep. (CZ),BEV MDT,164484.359375,41121.08984375,0.16979770362377167,0.0396723598241806,0.11373227834701538,0.034119684249162674,0.0949999988079071,17.0,2.1157681941986084,6.840000152587891,-0.14000000059604645,0.0,-0.15200309455394745,0.1764705926179886,22596.0,205.0,151.0
16 Czech Rep. (CZ),BEV HDT,383075.4375,114922.625,0.25820231437683105,0.060327645391225815,0.14300000667572021,0.042899999767541885,0.0949999988079071,17.0,3.2173361778259277,18.40999984741211,-0.009999999776482582,0.0,-0.15200309455394745,0.1764705926179886,47378.0,600.0,151.0
16 Czech Rep. (CZ),BEV Bus,380000.0,114000.0,0.3014375865459442,0.07042934745550156,0.20000000298023224,0.05999999865889549,0.0949999988079071,17.0,3.756070375442505,17.860000610351562,0.0,0.0,-0.15200309455394745,0.1764705926179886,33429.0,500.0,151.0
16 Czech Rep. (CZ),Bioethanol TWV,9999.0,9999.0,0.0895949974656105,0.022398749366402626,9999.0,9999.0,0.0949999988079071,7.0,0.7764071822166443,9999.0,0.0,0.0,-0.07400000095367432,0.4285714328289032,9999.0,0.0,0.0
16 Czech Rep. (CZ),Bioethanol LCV,54106.69921875,13526.6748046875,0.358379989862442,0.0895949974656105,0.11903473734855652,0.035710420459508896,0.0949999988079071,18.0,3.105628728866577,0.6000000238418579,0.0,0.0,-0.07400000095367432,0.1666666716337204,20961.0,0.0,0.0
16 Czech Rep. (CZ),Bioethanol MDT,84406.453125,21101.61328125,0.9462615251541138,0.23656538128852844,0.17065252363681793,0.05119575932621956,0.0949999988079071,17.0,8.200057983398438,6.840000152587891,0.0,0.0,-0.07400000095367432,0.1764705926179886,22596.0,0.0,0.0
16 Czech Rep. (CZ),Bioethanol HDT,164484.359375,49345.30859375,1.2920739650726318,0.32301849126815796,0.20019479095935822,0.060058433562517166,0.0949999988079071,17.0,11.19678020477295,18.40999984741211,0.0,0.0,-0.07400000095367432,0.1764705926179886,47378.0,0.0,0.0
16 Czech Rep. (CZ),Bioethanol Bus,190000.0,57000.0,1.8836040496826172,0.4709010124206543,0.25,0.07500000298023224,0.0949999988079071,17.0,16.322826385498047,17.860000610351562,0.0,0.0,-0.07400000095367432,0.1764705926179886,33429.0,0.0,0.0
16 Czech Rep. (CZ),FCEV TWV,9999.0,9999.0,0.03590741381049156,0.00897685345262289,9999.0,9999.0,0.0949999988079071,7.0,0.3817645311355591,9999.0,0.0,0.0,-0.28630000352859497,0.4285714328289032,9999.0,1.0,151.0
16 Czech Rep. (CZ),FCEV LCV,190455.578125,47613.89453125,0.14362965524196625,0.03590741381049156,0.11903473734855652,0.035710420459508896,0.0949999988079071,18.0,1.5270581245422363,0.6000000238418579,0.0,0.0,-0.28630000352859497,0.1666666716337204,20961.0,15.0,151.0
16 Czech Rep. (CZ),FCEV MDT,209933.984375,52483.49609375,0.3238857090473175,0.08097142726182938,0.17065252363681793,0.05119575932621956,0.0949999988079071,17.0,3.4435253143310547,6.840000152587891,0.27000001072883606,0.0,-0.28630000352859497,0.1764705926179886,22596.0,40.0,151.0
16 Czech Rep. (CZ),FCEV HDT,525917.125,157775.125,0.4895819425582886,0.12239548563957214,0.20019479095935822,0.060058433562517166,0.0949999988079071,17.0,5.205193519592285,18.40999984741211,0.18000000715255737,0.0,-0.28630000352859497,0.1764705926179886,47378.0,75.0,151.0
16 Czech Rep. (CZ),FCEV Bus,800000.0,240000.0,0.7430065274238586,0.18575163185596466,0.25,0.07500000298023224,0.0949999988079071,17.0,7.899581432342529,17.860000610351562,0.009999999776482582,0.0,-0.28630000352859497,0.1764705926179886,33429.0,75.0,151.0
